Title,Price,Old Price,Link,Category,Store
GameMax FN12A-S5 Cooling Fan Black,369 Ден.,459 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23896,Cooler,Setec
Case Fan Hyper 212 Fan R4-L2R-20AC-GP,379 Ден.,399 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/case-fan-hyper-212-fan-r4-l2r-20ac-gp-23042,Cooler,Setec
GameMax FN12A-S5-W White Cooling Fan,389 Ден.,489 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23897,Cooler,Setec
Arctic Alpine 12  WEN-CPU-ARC-081 for Intel,399 Ден.,459 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/arctic-alpine-12-wen-cpu-arc-081-for-intel23690,Cooler,Setec
Cooler Master MasterGel Pro V2,399 Ден.,499 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-mastergel-pro-v223708,Cooler,Setec
CPU Cooler 775 / 115* Universal 4pin,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23984,Cooler,Setec
GameMax FN14A-S5 Cooling Fan,399 Ден.,499 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23898,Cooler,Setec
LC-Power CPU Cooler for AMD and Intel CPU´s,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/lc-power-cpu-cooler-for-amd-and-intel-cpu´s23053,Cooler,Setec
CoolerMaster M.2 SSD thermal pads 60 x 18 - 4pcs,419 Ден.,449 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-m2-ssd-thermal-pads-60-x-18-4pcs23774,Cooler,Setec
GameMax FN14A-S5-W White Cooling Fan,439 Ден.,549 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23899,Cooler,Setec
Cooler Master A50L RGB,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-a50l-rgb23713,Cooler,Setec
Cooler Master I50L RGB,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-i50l-rgb23712,Cooler,Setec
CPU AMD Cooler Arctic Alpine 23 CO,469 Ден.,499 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cpu-amd-cooler-arctic-alpine-23-co23756,Cooler,Setec
Cooler Master CryoFuze Ultra-High Performance Thermal Paste,499 Ден.,549 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-cryofuze-ultra-high-performance-thermal-paste23783,Cooler,Setec
CPU Cooler 3pin for 115* series colorbox XP11502,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23985,Cooler,Setec
LC-Power CPU Cooler for AMD and Intel CPU´s,499 Ден.,549 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/lc-power-cpu-cooler-for-amd-and-intel-cpu´s23052,Cooler,Setec
Cooler Master i70 CPU Cooler,529 Ден.,599 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-i70-cpu-cooler23805,Cooler,Setec
Cooler Master XDream i117 RR-X117-18FP-R1 entry-level top blowing cooler,549 Ден.,699 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-xdream-i117-rr-x117-18fp-r1-entry-level-top-blowing-cooler23450,Cooler,Setec
Thermal Grizzly TG PhaseSheet PTM - 50x 40x 0.2mm,589 Ден.,699 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23942,Cooler,Setec
Cooler Master MasterGel Maker V2,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23747,Cooler,Setec
GameMax Gamma 200 RGB CPU Cooler,599 Ден.,699 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23999,Cooler,Setec
CoolerMaster SICKFEFLOW 80,649 Ден.,699 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickfeflow-8023717,Cooler,Setec
CoolerMaster SICKLEFLOW 120 Red,649 Ден.,749 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickleflow-120-red23751,Cooler,Setec
CPU Intel Cooler Arctic Alpine 17 CO,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cpu-intel-cooler-arctic-alpine-17-co23776,Cooler,Setec
"Notebook base-cooler 10""up to 17"" SP312",No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/notebook-base-cooler-10up-to-17-sp31223177,Cooler,Setec
CoolerMaster SICKLEFLOW 120,679 Ден.,749 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickleflow-12023718,Cooler,Setec
GameMax Dual-Ring-Infinity Black Cooling Fan,699 Ден.,749 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23892,Cooler,Setec
GameMax Dual-Ring-Infinity White Cooling Fan,719 Ден.,769 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23893,Cooler,Setec
Cooler Master 3-pin 1-to-3 Addressable RGB connector Cable Splitter for MasterFan Addressable RGB Fa,749 Ден.,799 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-3-pin-1-to-3-addressable-rgb-connector-cable-splitter-for-masterfan-addressable-rgb-fa23752,Cooler,Setec
CoolerMaster Addressable RGB 1-TO-5 Splitter Cable,849 Ден.,899 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23710,Cooler,Setec
CoolerMaster SICKLEFLOW 120 ARGB,849 Ден.,"1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickleflow-120-argb23719,Cooler,Setec
Mega Flow R4-LUS-07AB-GP 200x30mm,895 Ден.,"1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/mega-flow-r4-lus-07ab-gp-200x30mm23364,Cooler,Setec
Mega Flow R4-LUS-07AR-GP 200x30mm,895 Ден.,"1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/mega-flow-r4-lus-07ar-gp-200x30mm23365,Cooler,Setec
Corsair The Air Series SP 140 LED High Static Pressure Fan Cooling,959 Ден.,999 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/corsair-the-air-series-sp-140-led-high-static-pressure-fan-cooling23661,Cooler,Setec
Corsair The Air Series SP 140 LED High Static Pressure Fan Cooling,959 Ден.,999 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/corsair-the-air-series-sp-140-led-high-static-pressure-fan-cooling23662,Cooler,Setec
Corsair The Air Series SP 140 LED High Static Pressure Fan Cooling,959 Ден.,999 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/corsair-the-air-series-sp-140-led-high-static-pressure-fan-cooling23664,Cooler,Setec
CoolerMaster G100L MASTERAIR G100L with LED illumination,995 Ден.,"1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-g100l-masterair-g100l-with-led-illumination23669,Cooler,Setec
ASUS ROG Strix XF120 / BK,999 Ден.,"1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23065,Cooler,Setec
CoolerMaster MASTERFAN MF120 HALO,999 Ден.,"1,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-masterfan-mf120-halo23704,Cooler,Setec
DeepCool ROCKMAN (PWM) Fan Control Panel,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/deepcool-rockman-pwm-fan-control-panel23555,Cooler,Setec
Corsair Fan,"1,049 Ден.","1,079 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/corsair-fan23653,Cooler,Setec
CoolerMaster SICKLEFLOW 120 ARGB White Edition,"1,099 Ден.","1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickleflow-120-argb-white-edition23720,Cooler,Setec
CoolerMaster SICKLEFLOW 120 RGB,"1,099 Ден.","1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickleflow-120-rgb23721,Cooler,Setec
NZXT F120 RGB Core Black,"1,099 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23964,Cooler,Setec
NZXT F120 RGB Core White,"1,099 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23963,Cooler,Setec
ASUS TUF GAMING TF120 ARGB Single Pack,"1,149 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/asus-tuf-gaming-tf120-argb-single-pack22926,Cooler,Setec
ASUS TUF GAMING TF120 ARGB Single Pack,"1,149 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23948,Cooler,Setec
CoolerMaster SICKLEFLOW 140 ARGB,"1,199 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-sickleflow-140-argb23732,Cooler,Setec
NZXT F140 RGB Core,"1,199 Ден.","1,349 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/nzxt-f140-rgb-core23061,Cooler,Setec
NZXT F140 RGB Core,"1,199 Ден.","1,349 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23966,Cooler,Setec
Spire SP-457 / 25G,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/spire-sp-457-25g23185,Cooler,Setec
Cooler Master MasterFan MF120 Halo2 White,"1,249 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23847,Cooler,Setec
Cooler Master MasterFan MF140 Halo2 White,"1,249 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23957,Cooler,Setec
Thermal Grizzly TG Intel 13th & 14th Gen CPU Contact Frame,"1,289 Ден.","1,399 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23943,Cooler,Setec
CoolerMaster G100M MASTERAIR G100M with RGB LED,"1,295 Ден.","2,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-g100m-masterair-g100m-with-rgb-led23684,Cooler,Setec
Cooler Master MasterFan MF120 Halo 2 Fan,"1,299 Ден.","1,399 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-masterfan-mf120-halo-2-fan23780,Cooler,Setec
CoolerMaster Addressable Gen 2 RGB LED Controller A1,"1,299 Ден.","1,399 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/coolermaster-addressable-gen-2-rgb-led-controller-a123815,Cooler,Setec
ASUS TUF GAMING TR120 ARGB Single Pack,"1,349 Ден.","1,449 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23951,Cooler,Setec
ASUS TUF GAMING TR120 ARGB Single Pack,"1,349 Ден.","1,449 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23952,Cooler,Setec
ASUS TUF GAMING TR120 ARGB Single Pack,"1,349 Ден.","1,449 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23949,Cooler,Setec
ASUS TUF GAMING TR120 ARGB Single Pack,"1,349 Ден.","1,449 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23950,Cooler,Setec
Cooler Master Hyper TX3 Evo Universal Tower,"1,349 Ден.","1,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-hyper-tx3-evo-universal-tower23460,Cooler,Setec
Thermal Grizzly TG KryoSheet - 38x 38x 0.2 mm,"1,389 Ден.","1,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери?product_id=23944,Cooler,Setec
Cooler Master MasterFan MF140 Halo 2 Fan,"1,419 Ден.","1,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/кулери/cooler-master-masterfan-mf140-halo-2-fan23781,Cooler,Setec
